id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11005621,Condo in Ottawa · ★4.87 · Studio · 2 beds · 1 bath,43311116,Osama,,Somerset,45.42076,-75.69876,Entire home/apt,,30,79,2018-11-04,0.90,1,0,0,
11007944,Bungalow in Ottawa · ★4.70 · 2 bedrooms · 2 beds · 1.5 baths,49790709,Nadia,,Bay,45.33755,-75.89535,Entire home/apt,159,31,219,2022-05-15,2.29,3,320,0,
11102710,Rental unit in Ottawa · ★4.95 · 3 bedrooms · 3 beds · 1 bath,57665476,Allison,,Rideau-Vanier,45.43389,-75.67976,Entire home/apt,,30,88,2020-04-02,0.95,2,0,0,
11117632,Townhouse in Ottawa · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,57414739,Patrick,,Barrhaven,45.28044,-75.75415,Entire home/apt,200,180,12,2022-03-31,0.48,1,365,0,
11144362,Rental unit in Ottawa · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,57919726,Raya,,Rideau-Vanier,45.43306,-75.69347,Private room,,30,62,2016-09-21,0.65,1,0,0,
11301534,Guest suite in Ottawa · ★4.91 · 1 bedroom · 1 bed · 1 bath,59021474,Lesley,,Alta Vista,45.39579,-75.66444,Entire home/apt,90,7,46,2023-12-02,1.16,2,198,17,STR-827-384
11454089,Home in Ottawa · 1 bedroom · 2 beds · 1 shared bath,59055992,Danielle,,Rideau-Rockcliffe,45.42591,-75.66196,Private room,60,30,1,2018-05-20,0.01,1,0,0,
11461558,Condo in Ottawa · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,43301214,Joyce,,Gloucester-South Nepean,45.27068,-75.72733,Private room,70,2,90,2023-06-25,1.00,1,60,9,STR-826-128
11480180,Rental unit in Ottawa · ★4.68 · 1 bedroom · 1 bed · 1 bath,60419814,Rheanne,,Rideau-Rockcliffe,45.42563,-75.65453,Entire home/apt,65,30,135,2023-10-30,1.42,1,227,7,
11488432,Rental unit in Ottawa · ★4.69 · 1 bedroom · 1 bed · 1 bath,7354245,Lisa,,Somerset,45.41051,-75.69657,Entire home/apt,116,90,74,2021-12-24,0.78,26,365,0,
11515667,Home in Ottawa · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,3201295,Greg And Valerie,,College,45.36032956889715,-75.74763617983916,Private room,32,60,11,2023-08-19,0.12,7,267,2,
11660511,Townhouse in Ottawa · 3 bedrooms · 3 beds · 3 baths,26896825,Martin,,Barrhaven,45.26469,-75.77556,Entire home/apt,500,30,0,,,1,358,0,
11901539,Rental unit in Ottawa · ★4.21 · 1 bedroom · 1 bed · 1 bath,27160383,Puran,,Rideau-Vanier,45.4301,-75.68721,Entire home/apt,65,90,19,2018-12-06,0.20,1,56,0,
11902153,Home in Ottawa · ★4.63 · 4 bedrooms · 7 beds · 2 baths,18292018,Lily,,Cumberland,45.50505,-75.45384,Entire home/apt,251,1,163,2023-11-26,1.77,5,327,39,STR-825-978
12085004,Home in Ottawa · ★4.73 · 3 bedrooms · 4 beds · 2 baths,64771605,Julie,,West Carleton-March,45.49882,-76.07643,Entire home/apt,325,5,41,2023-08-18,0.45,1,317,3,STR-824-135
12233000,Home in Ottawa · ★5.0 · 3 bedrooms · 2 beds · 2.5 baths,24498814,Mengyu,,Gloucester-Southgate,45.34843,-75.65102,Private room,60,300,3,2017-09-05,0.04,1,179,0,
12272235,Home in Ottawa · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,3582571,Maree And Geoff,,Rideau-Vanier,45.43649,-75.69157,Private room,46,30,19,2023-07-18,0.21,3,230,1,
12285950,Rental unit in Ottawa · 4 bedrooms · 4 beds · 1 bath,64762834,Lisa,,Rideau-Vanier,45.44026,-75.66657,Entire home/apt,123,30,0,,,6,107,0,
12293698,Home in Ottawa · ★4.56 · 5 bedrooms · 7 beds · 2.5 baths,45561999,Alex,,Gloucester-Southgate,45.37616,-75.60035,Entire home/apt,204,30,455,2023-09-24,4.87,1,359,9,Exempt
12319272,Home in Ottawa · ★4.79 · 1 bedroom · 1 bed · 1 bath,17772554,Erica,,Bay,45.35297,-75.79297,Private room,,30,39,2018-01-06,0.42,1,0,0,
12354359,Home in Ottawa · ★4.90 · 3 bedrooms · 3 beds · 1.5 shared baths,28278044,Dragan,,Beacon Hill-Cyrville,45.45227,-75.61762,Private room,79,1,126,2023-11-26,1.36,3,85,12,STR-826-211
12421106,Condo in Ottawa · ★5.0 · Studio · 2 beds · 2 baths,67179584,Ike,,Somerset,45.41814,-75.70267,Entire home/apt,300,30,7,2016-09-07,0.08,6,21,0,
12464494,Home in Ottawa · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,66372309,Anne,,Bay,45.36366,-75.79489,Private room,37,31,27,2023-09-30,0.29,2,169,4,
12500503,Rental unit in Ottawa · ★4.58 · 1 bedroom · 1 bed · 1 bath,67692062,Itay,,Rideau-Vanier,45.42828,-75.68346,Entire home/apt,190,30,223,2022-06-27,2.39,1,89,0,
12565735,Townhouse in Ottawa · ★4.66 · 2 bedrooms · 3 beds · 2.5 baths,46338117,Siyu,,Gloucester-South Nepean,45.27141,-75.72605,Entire home/apt,150,30,53,2020-03-04,0.66,1,274,0,
12638760,Townhouse in Ottawa · ★4.14 · 1 bedroom · 1 bed · 1.5 shared baths,3894080,Maxine,,Gloucester-Southgate,45.34766,-75.63014,Private room,35,30,14,2023-10-28,0.22,2,260,3,
12707675,Home in Ottawa · ★4.87 · 3 bedrooms · 3 beds · 1.5 shared baths,28278044,Dragan,,Beacon Hill-Cyrville,45.45402,-75.61886,Private room,82,1,63,2023-09-05,0.76,3,57,6,STR-826-211
12710984,Rental unit in Ottawa · ★5.0 · 3 bedrooms · 3 beds · 2 baths,57665476,Allison,,Rideau-Vanier,45.43525,-75.6781,Entire home/apt,,30,108,2020-03-08,1.17,2,0,0,
12760836,Home in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,69417583,Amy,,College,45.36543,-75.74246,Private room,80,30,3,2018-07-14,0.03,1,0,0,
12785256,Home in Ottawa · ★4.95 · 3 bedrooms · 3 beds · 1 bath,10964947,Trevor,,College,45.34238,-75.78619,Entire home/apt,82,30,38,2023-11-30,0.41,3,230,3,
12917563,Townhouse in Ottawa · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,70845537,Eddie,,Cumberland,45.45432,-75.48233,Entire home/apt,155,2,60,2023-11-04,3.09,1,350,29,STR-826-888
12923542,Townhouse in Ottawa · 3 bedrooms · 3 beds · 2.5 baths,5956248,Rick,,Kitchissippi,45.4033,-75.73265,Entire home/apt,,30,2,2019-07-03,0.02,1,0,0,
12947841,Home in Ottawa · 2 bedrooms · 2 beds · 1 bath,4226265,Patrick,,Kitchissippi,45.39929,-75.71335,Entire home/apt,,30,2,2019-07-01,0.04,1,0,0,
12983337,Guesthouse in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,66372309,Anne,,Bay,45.36527,-75.79544,Private room,44,30,6,2023-05-25,0.07,2,149,2,
13018092,Bungalow in Ottawa · ★4.83 · 3 bedrooms · 3 beds · 1 bath,66211629,Dan&Sarah,,West Carleton-March,45.51004,-76.0968,Entire home/apt,365,7,40,2023-08-25,0.44,1,165,5,STR-826-868
13058377,Home in Ottawa · ★4.90 · 3 bedrooms · 5 beds · 2.5 baths,49954531,Jon,,Barrhaven,45.26942,-75.75594,Entire home/apt,,30,20,2019-12-20,0.25,1,0,0,
13064647,Home in Ottawa · 3 bedrooms · 2 beds · 1.5 baths,65812802,Stephanie And Dean,,Alta Vista,45.3848,-75.66773,Entire home/apt,,30,2,2016-09-06,0.02,1,0,0,
13120035,Bungalow in Ottawa · ★4.96 · 4 bedrooms · 4 beds · 1 bath,3406210,Peter,,Capital,45.40249,-75.67763,Entire home/apt,349,2,47,2023-10-08,1.75,1,82,12,STR-827-231
13189968,Barn in Ottawa · 4 bedrooms · 4 beds · 3.5 baths,7470487,Eveline,,Bay,45.36724,-75.80123,Entire home/apt,600,30,0,,,1,83,0,
13215741,Condo in Ottawa · ★4.45 · Studio · 1 bed · 1 bath,73391052,Sidney,,Somerset,45.42113,-75.70036,Entire home/apt,109,30,226,2023-09-22,2.46,1,28,2,
13250745,Rental unit in Ottawa · 3 bedrooms · 3 beds · 1 bath,50520188,Brian,,Rideau-Vanier,45.43786,-75.66183,Entire home/apt,172,100,1,2016-07-17,0.01,3,180,0,
13356992,Condo in Ottawa · ★4.84 · 1 bedroom · 1 bed · 1 bath,17208404,Joel,,Somerset,45.4212,-75.69931,Entire home/apt,89,30,351,2023-08-25,3.85,2,138,6,
13417269,Home in Ottawa · ★4.82 · 2 bedrooms · 2 beds · 1 bath,14757087,Philip,,Kitchissippi,45.39054,-75.7519,Entire home/apt,119,21,17,2023-08-05,0.19,1,57,2,STR-828-274
13450749,Rental unit in Ottawa · ★4.97 · 1 bedroom · 1 bed · 1 bath,76818907,Izzy,,Somerset,45.40934,-75.6992,Entire home/apt,160,2,285,2023-12-06,3.16,1,0,50,STR-826-678
13637893,Home in Ottawa · ★4.50 · 2 bedrooms · 3 beds · 2 baths,79101348,Laurie,,Capital,45.399,-75.68685,Entire home/apt,210,30,10,2019-08-26,0.11,1,173,0,
13658784,Condo in Ottawa · ★4.93 · 2 bedrooms · 2 beds · 2 baths,63054768,JFnKathy,,Rideau-Vanier,45.42838,-75.68714,Entire home/apt,110,125,28,2021-12-31,0.31,2,350,0,
13667503,Rental unit in Ottawa · ★4.95 · 1 bedroom · 1 bed · 1 bath,17174237,Mark,,Rideau-Vanier,45.43015,-75.67739,Entire home/apt,150,2,39,2023-11-06,1.94,1,348,14,STR-825-655
13676219,Townhouse in Ottawa · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,79594212,Maxime,,River,45.36529237196823,-75.73676547803828,Entire home/apt,220,2,120,2023-11-05,1.32,1,0,15,STR-827-252
13695916,Rental unit in Ottawa · ★4.65 · 3 bedrooms · 3 beds · 1 bath,79847570,May,,Rideau-Vanier,45.42986,-75.69486,Entire home/apt,220,1,331,2023-11-19,3.90,2,0,61,STR-827-098
13697578,Townhouse in Ottawa · ★4.79 · 3 bedrooms · 3 beds · 1 bath,14396134,Lise,,Rideau-Vanier,45.43291,-75.69191,Entire home/apt,,30,38,2020-02-17,0.42,1,0,0,
13709633,Guest suite in Ottawa · ★4.85 · 2 bedrooms · 2 beds · 1 bath,62519039,Nick,,Kitchissippi,45.39821,-75.7356,Entire home/apt,,30,151,2019-03-31,1.67,1,0,0,
13716899,Rental unit in Ottawa · ★4.76 · 1 bedroom · 1 bed · 1 bath,2564807,Luke,,Somerset,45.41563,-75.70039,Entire home/apt,,30,42,2019-09-02,0.46,1,0,0,
13734281,Home in Ottawa · ★4.48 · 3 bedrooms · 3 beds · 3 baths,31731393,Leah,,Barrhaven,45.24395,-75.73458,Entire home/apt,180,3,29,2019-02-28,0.34,1,88,0,STR-193-817
13815347,Home in Ottawa · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,81351573,Judy,,Orleans,45.48548,-75.52197,Private room,,30,17,2019-03-26,0.19,1,0,0,
13858225,Rental unit in Ottawa · ★4.95 · 4 bedrooms · 4 beds · 1.5 baths,33277404,Jennifer,,River,45.38882,-75.72605,Entire home/apt,240,30,73,2023-09-25,0.83,1,88,3,
13964065,Home in Ottawa · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,19068355,Guy-Pierre,,River,45.36817,-75.7426,Private room,65,1,90,2023-10-27,1.14,1,166,10,STR-835-234
14028892,Home in Ottawa · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,42714196,Amani,,Rideau-Rockcliffe,45.44652,-75.62738,Private room,110,1,98,2023-12-01,1.10,5,342,21,STR-832-217
14069140,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,22964923,Shravan,,Alta Vista,45.4008,-75.63871,Private room,,30,1,2016-09-25,0.01,1,0,0,
14108225,Serviced apartment in Ottawa · ★4.67 · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,Rideau-Vanier,45.42243,-75.68605,Entire home/apt,115,31,3,2020-02-24,0.03,62,88,0,
14322610,Home in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,147850,Lori,,Alta Vista,45.39084,-75.67361,Private room,123,1,282,2023-11-26,3.16,1,264,32,STR-827-564
14358657,Condo in Ottawa · ★4.88 · 1 bedroom · 1 bed · 1 bath,22328788,Christopher,,Kitchissippi,45.39018,-75.76009,Entire home/apt,99,30,60,2023-10-06,0.68,1,20,1,
14415278,Bungalow in Ottawa · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,26068234,Julia,,Alta Vista,45.38972,-75.6738,Entire home/apt,110,30,25,2021-12-31,0.30,1,263,0,
14425402,Rental unit in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,88769802,Georgena,,Capital,45.40232,-75.68578,Entire home/apt,100,31,42,2022-10-31,0.47,1,180,0,
14435773,Home in Ottawa · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,11722130,Andrea,,Rideau-Vanier,45.44146,-75.66578,Private room,85,30,29,2023-08-23,0.34,1,334,3,
14485058,Home in Ottawa · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,12671457,Mariya,,College,45.3172,-75.84037,Private room,71,1,56,2022-03-20,0.63,2,303,0,STR-837-665
14495314,Home in Ottawa · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,3201295,Greg And Valerie,,College,45.36032956889715,-75.74763617983916,Private room,32,60,6,2020-10-05,0.08,7,168,0,
14635983,Guest suite in Ottawa · ★4.89 · 1 bedroom · 1 bath,86207899,Eva,,Kanata South,45.30251,-75.90863,Entire home/apt,70,30,444,2023-08-31,5.01,1,289,3,
14661086,Guest suite in Ottawa · ★4.75 · 3 bedrooms · 4 beds · 2 baths,72454600,Nancy,,Rideau-Goulbourn,45.20239,-76.02014,Entire home/apt,250,3,8,2023-08-05,0.46,2,364,4,STR-827-610
14686777,Cottage in Ottawa · ★4.81 · 2 bedrooms · 2 beds · 1 bath,21226547,Eva,,Cumberland,45.42335,-75.43796,Entire home/apt,95,30,140,2023-10-01,1.60,1,41,6,
14687088,Home in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,75720140,Sandra,,Bay,45.35926,-75.79413,Entire home/apt,88,30,38,2023-08-28,0.46,4,362,2,
14780255,Bungalow in Ottawa · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,92255769,Loralee,,College,45.34402,-75.74413,Private room,27,30,172,2020-01-18,1.95,1,53,0,
14827076,Townhouse in Ottawa · ★4.72 · 2 bedrooms · 2 beds · 1 private bath,40854055,Pierre,,Rideau-Rockcliffe,45.43666,-75.63692,Private room,64,1,461,2023-12-10,5.23,2,0,78,STR-827-255
14838754,Guest suite in Ottawa · ★4.97 · 2 bedrooms · 3 beds · 1 bath,92815583,Brenda,,Osgoode,45.18964,-75.63116,Entire home/apt,,30,172,2019-11-10,1.95,1,0,0,
14850116,Townhouse in Ottawa · ★4.71 · 2 bedrooms · 3 beds · 2.5 baths,92957424,Jfred,,Cumberland,45.447858232212965,-75.48281340242184,Entire home/apt,164,3,7,2023-11-25,1.54,1,163,7,STR-835-903
14885662,Home in Ottawa · 1 bedroom · 1 bed · 1 bath,1959431,Paul,,Rideau-Vanier,45.44176,-75.65904,Private room,40,31,0,,,15,351,0,
14934086,Home in Ottawa · ★4.72 · 2 bedrooms · 1 bed · 1 private bath,93923989,Kyle,,College,45.3387,-75.75815,Private room,67,30,95,2021-11-30,1.09,1,89,0,
15103952,Rental unit in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1 bath,22302143,Isabelle & Jaclin,,Rideau-Vanier,45.43012,-75.67807,Entire home/apt,,30,24,2021-02-28,0.27,1,0,0,
15105694,Townhouse in Ottawa · ★4.78 · 2 bedrooms · 2 beds · 1 shared bath,40854055,Pierre,,Rideau-Rockcliffe,45.43653,-75.6386,Private room,55,2,184,2023-12-04,2.24,2,53,34,STR-827-255
15147398,Home in Ottawa · ★4.74 · 3 bedrooms · 4 beds · 2.5 baths,96076091,Michael,,Somerset,45.41106,-75.69491,Entire home/apt,230,4,184,2023-12-07,2.16,1,156,35,STR-828-620
15172758,Rental unit in Ottawa · ★4.75 · 1 bedroom · 1 bed · 1 bath,75172257,Faye,,Rideau-Vanier,45.42844,-75.68794,Entire home/apt,,30,12,2021-04-02,0.35,1,0,0,
15253138,Home in Ottawa · ★4.65 · 3 bedrooms · 3 beds · 2.5 baths,97004119,Eric,,Cumberland,45.45095,-75.46063,Entire home/apt,440,30,20,2019-07-28,0.23,1,269,0,
15264522,Rental unit in Ottawa · ★4.95 · 1 bedroom · 2 beds · 1 bath,103924808,Chris,,Rideau-Vanier,45.42194,-75.67201,Entire home/apt,151,2,349,2023-12-14,4.05,1,309,42,STR-826-599
15354367,Rental unit in Ottawa · ★4.90 · 1 bedroom · 1 bed · 1 bath,77583100,Étienne,,Rideau-Vanier,45.43129,-75.69394,Entire home/apt,104,1,334,2023-12-03,4.24,2,58,67,STR-828-454
15494034,Rental unit in Ottawa · ★4.21 · 3 bedrooms · 3 beds · 1 bath,99500083,Westhaven,,River,45.38116,-75.72676,Entire home/apt,95,30,232,2023-11-09,2.66,5,361,2,
15534227,Condo in Ottawa · ★4.88 · 1 bedroom · 1 bed · 1 bath,65553379,B,,Rideau-Vanier,45.42664,-75.68669,Entire home/apt,78,180,8,2023-10-31,0.09,6,169,1,
15545155,Home in Ottawa · ★4.17 · 1 bedroom · 2 shared baths,99413365,Noriyeh,,River,45.35969,-75.67879,Private room,24,30,6,2022-08-31,0.07,1,136,0,
15584895,Home in Ottawa · 2 bedrooms · 1 bed · 1 bath,15991087,Heather,,College,45.35087,-75.77672,Entire home/apt,145,31,0,,,1,177,0,
15665820,Home in Ottawa · 4 bedrooms · 5 beds · 2.5 baths,101142398,Jian,,Knoxdale-Merivale,45.32493357776542,-75.709213123318,Entire home/apt,253,30,0,,,1,363,0,
15691751,Home in Ottawa · ★4.72 · 5 bedrooms · 7 beds · 6 baths,27076237,Roy,,Beacon Hill-Cyrville,45.42415,-75.60197,Entire home/apt,228,1,262,2023-12-08,3.08,7,336,29,STR-826-635
15716974,Vacation home in Ottawa · ★4.88 · 2 bedrooms · 2 beds · 1 bath,65127327,Watani,,Rideau-Goulbourn,45.2604,-75.82585,Entire home/apt,139,2,32,2023-10-29,0.70,2,365,14,STR-826-061
15718566,Townhouse in Ottawa · 2 bedrooms · 2 beds · 1.5 baths,49265030,Andrew,,Somerset,45.41337,-75.70266,Entire home/apt,,30,1,2017-07-02,0.01,1,0,0,
15732621,Rental unit in Ottawa · ★4.97 · 1 bedroom · 2 beds · 1.5 baths,101501830,Joseph,,Rideau-Vanier,45.43107,-75.69243,Entire home/apt,175,30,118,2023-11-14,1.41,2,289,2,
15772722,Townhouse in Ottawa · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,13673377,Sarah,,Barrhaven,45.28476,-75.73626,Private room,57,2,48,2023-09-22,0.90,3,76,12,STR-830-806
15789623,Chalet in Ottawa · ★4.63 · 3 bedrooms · 3 beds · 3 baths,20260391,Suzanne,,West Carleton-March,45.51269,-76.21317,Entire home/apt,400,30,19,2022-06-25,0.29,2,179,0,
15816029,Home in Ottawa · ★4.82 · 2 bedrooms · 2 beds · 2 baths,102374807,Kent,,Rideau-Goulbourn,45.24301,-75.70564,Entire home/apt,203,30,92,2022-07-03,1.07,1,90,0,
15820966,Townhouse in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,102421499,Heidi,,Gloucester-South Nepean,45.28759,-75.70663,Private room,45,30,1,2017-07-02,0.01,1,0,0,
15972312,Rental unit in Ottawa · ★3.94 · 3 bedrooms · 3 beds · 1 bath,99500083,Westhaven,,River,45.38233,-75.72707,Entire home/apt,95,30,172,2022-09-12,2.01,5,365,0,
15973955,Condo in Ottawa · ★4.89 · 1 bedroom · 1 bed · 1 bath,14499191,Edward,,Kitchissippi,45.40577,-75.73137,Entire home/apt,,30,28,2018-04-27,0.33,1,0,0,
16141683,Home in Ottawa · ★4.74 · 2 bedrooms · 2 beds · 1 bath,36877988,Vitali,,Capital,45.39507,-75.68785,Entire home/apt,130,30,81,2021-03-26,0.95,1,88,0,
16145283,Home in Ottawa · ★4.95 · 2 bedrooms · 3 beds · 1 bath,58249523,Pat,,Rideau-Vanier,45.43275,-75.69263,Entire home/apt,148,2,392,2023-12-08,4.61,1,96,57,STR-826-493
16207710,Home in Ottawa · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,102979663,Katherine Van,,Gloucester-South Nepean,45.28096,-75.71958,Private room,32,30,23,2023-09-30,0.27,2,89,1,
16207833,Home in Ottawa · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,102979663,Katherine Van,,Gloucester-South Nepean,45.28203,-75.71872,Private room,30,30,5,2018-10-27,0.06,2,0,0,
16253668,Rental unit in Ottawa · ★4.74 · 1 bedroom · 2 beds · 1 bath,3140454,T.J.,,Rideau-Vanier,45.43126,-75.69176,Entire home/apt,150,30,19,2022-06-01,0.26,1,177,0,
16274004,Rental unit in Ottawa · ★4.60 · 1 bedroom · 2 beds · 1 bath,106432769,Kris,,Beacon Hill-Cyrville,45.44095,-75.60056,Entire home/apt,,30,15,2020-01-01,0.18,1,0,0,
16288592,Rental unit in Ottawa · ★4.71 · 4 bedrooms · 4 beds · 1 bath,79847570,May,,Rideau-Vanier,45.42981,-75.69482,Entire home/apt,226,1,411,2023-12-07,4.84,2,0,95,STR-827-098
16290914,Guest suite in Ottawa · ★4.73 · 2 bedrooms · 5 beds · 1 bath,106574036,Elcho,,Rideau-Vanier,45.42553,-75.67413,Entire home/apt,175,2,41,2023-11-29,0.48,4,300,9,STR-828-103
16294332,Townhouse in Ottawa · 1 bedroom · 1 bed · 1 shared bath,93232736,Ivan,,River,45.36748,-75.70239,Private room,80,30,1,2017-07-03,0.01,1,0,0,
16299087,Rental unit in Ottawa · ★4.94 · 1 bedroom · 2 beds · 1 bath,101501830,Joseph,,Rideau-Vanier,45.42941,-75.69252,Entire home/apt,165,30,86,2023-05-10,1.03,2,351,1,
16311937,Home in Ottawa · ★4.77 · 3 bedrooms · 6 beds · 2.5 baths,40970397,Margaret,,Somerset,45.41837,-75.68693,Entire home/apt,263,3,71,2023-11-20,0.90,1,142,12,STR-827-338
16313005,Townhouse in Ottawa · ★4.82 · 3 bedrooms · 3 beds · 2.5 baths,81875539,Breathe Vacation Rentals,,Kanata South,45.27806,-75.84238,Entire home/apt,241,30,51,2023-11-21,0.60,5,130,6,STR-827-759
16320675,Rental unit in Ottawa · ★4.88 · 1 bedroom · 2 beds · 1 bath,106812521,Ann,,Rideau-Vanier,45.43942,-75.65679,Entire home/apt,65,2,159,2023-12-01,1.88,1,244,32,STR-826-481
16348342,Guest suite in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,32258023,Nathan,,Somerset,45.40866,-75.71527,Entire home/apt,137,4,206,2023-11-28,2.47,1,48,23,STR-826-262
16379102,Guesthouse in Ottawa · ★4.87 · 1 bedroom · 1 bed · 1 bath,10876672,Michelle,,Kitchissippi,45.3842,-75.74418,Entire home/apt,70,2,513,2023-12-11,6.05,1,118,83,STR-826-131
16479165,Home in Ottawa · ★4.94 · 3 bedrooms · 4 beds · 1 bath,51131943,Brenda,,Kitchissippi,45.39424,-75.76009,Entire home/apt,375,2,100,2023-10-09,1.31,1,274,14,STR-827-133
16491956,Home in Ottawa · ★4.90 · 2 bedrooms · 3 beds · 1 bath,1265877,Andreas,,Somerset,45.4082,-75.6984,Entire home/apt,89,30,197,2023-09-02,2.35,1,94,5,
16519725,Townhouse in Manotick · ★5.0 · 3 bedrooms · 2 beds · 1.5 baths,24798007,Raj,,Gloucester-South Nepean,45.262001,-75.690468,Entire home/apt,198,364,28,2023-10-14,1.92,1,1,25,STR-828-954
16536507,Guest suite in Ottawa · ★4.86 · 1 bedroom · 1 bed · 1 bath,106574036,Elcho,,Rideau-Vanier,45.42517,-75.67358,Entire home/apt,141,2,14,2023-06-03,0.17,4,301,3,STR-828-103
16555596,Guest suite in Ottawa · ★4.80 · 1 bedroom · 1 bed · 1 private bath,106574036,Elcho,,Rideau-Vanier,45.42689,-75.67447,Private room,99,2,83,2023-09-19,1.17,4,260,22,STR-828-103
16628146,Home in Ottawa · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,109820185,Karyn,,Knoxdale-Merivale,45.32843,-75.7911,Entire home/apt,,30,3,2018-09-02,0.04,1,0,0,
16646606,Home in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1 private bath,38156157,Jean-Paul,,Capital,45.40301,-75.67984,Private room,89,30,25,2020-02-27,0.30,1,351,0,
16687942,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,80033152,Gerrie,,Capital,45.40703,-75.68443,Private room,150,30,12,2019-09-02,0.15,1,178,0,
16766230,Home in Ottawa · ★4.85 · 2 bedrooms · 3 beds · 1 bath,56227747,Dimitri,,Capital,45.41192,-75.68184,Entire home/apt,128,2,396,2023-12-01,4.72,1,50,49,STR-827-218
16769357,Townhouse in Ottawa · ★4.97 · 3 bedrooms · 6 beds · 2.5 baths,111323233,Elena,,Gloucester-Southgate,45.364,-75.62135,Entire home/apt,155,90,142,2022-06-30,1.71,1,304,0,
16822427,Townhouse in Ottawa · ★4.93 · 3 bedrooms · 4 beds · 2.5 baths,43530710,Donald,,Alta Vista,45.40001,-75.65719,Entire home/apt,155,30,60,2018-05-27,0.72,1,83,0,
16917246,Home in Ottawa · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,36305831,Manuela,,College,45.34351,-75.76439,Private room,5000,30,15,2018-06-29,0.19,2,364,0,
16977013,Home in Ottawa · ★4.90 · Studio · 1 bed · 1 private bath,54222843,Christina,,Innes,45.42892,-75.51522,Private room,56,30,52,2021-03-14,0.63,1,0,0,
17033109,Home in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,62205260,Harsimran,,Stittsville-Kanata West,45.28569,-75.93653,Private room,70,30,0,,,1,68,0,
17046357,Condo in Ottawa · ★4.71 · 1 bedroom · 1 bed · 1 bath,34690518,Michel,,Rideau-Rockcliffe,45.44732,-75.64703,Entire home/apt,115,115,17,2023-12-01,0.20,1,138,2,
